Date,Day in Year,Temperature,Humidity,Pressure,Wind Speed,Wind Direction,Rainfall
2017/09/01,245,27.9,83,1005.6,5,290,6.5
2017/09/02,246,27.9,83,1004.5,5,280,1
2017/09/03,247,27.3,88,1005.4,8.8,290,23.8
2017/09/04,248,26.4,89,1006.7,9.8,290,32.8
2017/09/05,249,28.3,87,1008.5,5,210,6.4
2017/09/06,250,29.1,82,1007.5,4.2,290,0.025
2017/09/07,251,28.5,84,1008.2,4.3,290,1.8
2017/09/08,252,28.4,83,1009.3,5.8,150,1.1
2017/09/09,253,28.1,86,1009,4.9,290,25.8
2017/09/10,254,29.1,81,1010.1,6.7,290,0.025
2017/09/11,255,29.8,75,1009.7,6.7,290,0
2017/09/12,256,29.9,77,1009.3,5.6,280,0.6
2017/09/13,257,30,73,1009.5,12.4,110,0
2017/09/14,258,29,64,1008.5,13.5,110,0
2017/09/15,259,29.4,77,1009.5,7.9,120,0.025
2017/09/16,260,29.9,73,1009.9,6.9,280,0
2017/09/17,261,30.1,72,1009.4,5.6,280,0
2017/09/18,262,29.7,75,1009.8,8,130,0
2017/09/19,263,29.1,75,1010.2,9.8,120,0
2017/09/20,264,29.3,78,1009.3,7.3,120,0.2
2017/09/21,265,29.4,79,1008.6,7.8,120,0.025
2017/09/22,266,29.1,83,1009.9,10.5,120,17.9
2017/09/23,267,29,85,1010.8,11,120,33.4
2017/09/24,268,28.8,84,1008.8,15.1,120,5.6
2017/09/25,269,29.4,81,1010.1,9.9,120,0.5
2017/09/26,270,29.7,78,1011,5.5,120,0
2017/09/27,271,29.9,78,1009.6,5.1,290,0
2017/09/28,272,30.3,72,1009.2,6.8,130,0
2017/09/29,273,30.2,78,1012.2,12.5,130,0.025
2017/09/30,274,28.3,86,1013.7,12.9,130,35
2017/10/01,275,28.4,86,1011.7,13.8,130,6.6
2017/10/02,276,29.2,83,1011.1,11,120,3.6
2017/10/03,277,30.1,78,1012.3,8.9,130,0
2017/10/04,278,28.7,82,1014,13.4,130,9.5
2017/10/05,279,28.5,76,1013.3,13.4,130,0.025
2017/10/06,280,28.9,75,1013.1,12.1,120,0.2
2017/10/07,281,29.3,74,1013,13.5,120,0
2017/10/08,282,28.9,75,1011.8,10.8,130,0
2017/10/09,283,29.4,71,1010.1,14.9,110,0.025
2017/10/10,284,29.8,74,1010.8,12.8,120,0.025
2017/10/11,285,29.8,73,1011.2,13.6,130,0.2
2017/10/12,286,29.5,69,1009.9,10,130,0
2017/10/13,287,27,64,1007.9,12.4,40,0
2017/10/14,288,24.5,68,1004.5,14.8,40,0.4
2017/10/15,289,23.3,89,1000.3,22.5,40,20.7
2017/10/16,290,26.7,91,1008.1,13.5,130,17.1
2017/10/17,291,25.8,87,1012.2,9.5,80,41.3
2017/10/18,292,26.2,74,1013,8,50,0.025
2017/10/19,293,25.4,71,1011.9,7.1,40,0
2017/10/20,294,24.1,69,1012.1,9.6,50,0
2017/10/21,295,23.6,64,1012.1,10.9,50,0
2017/10/22,296,22.9,60,1012.4,6.2,40,0
2017/10/23,297,23.7,62,1015.6,6.3,60,0
2017/10/24,298,24.4,65,1018.5,8.3,130,0
2017/10/25,299,24.1,69,1018.8,10.5,130,0.025
2017/10/26,300,24.4,71,1016.3,5.1,130,0
2017/10/27,301,24.9,60,1013.9,4.5,290,0
2017/10/28,302,24.8,54,1014.8,6.6,60,0
2017/10/29,303,24.1,53,1018,12.6,50,0
2017/10/30,304,22.7,55,1020.9,10.7,50,0.025
2017/10/31,305,22,61,1019.7,7.8,60,0.025
2017/11/01,306,23,66,1017.2,7.9,70,0
2017/11/02,307,23.8,67,1014.3,6,130,0
2017/11/03,308,24.5,63,1015.5,10.9,50,0
2017/11/04,309,23.6,58,1018.9,11.2,70,0.3
2017/11/05,310,23,64,1018.5,8.3,120,0.025
2017/11/06,311,23.3,68,1016.4,6.1,40,0.025
2017/11/07,312,23.6,75,1016,5.4,40,0.3
2017/11/08,313,24.6,78,1015.9,6.8,130,0.025
2017/11/09,314,24.4,74,1015.8,11.8,120,0.025
2017/11/10,315,25,74,1014.9,8.6,130,0
2017/11/11,316,24.7,78,1014.1,9.3,130,0
2017/11/12,317,22.1,87,1013.6,11.5,120,14.7
2017/11/13,318,21.9,91,1013.2,9.8,120,12.5
2017/11/14,319,23,88,1014.6,9.2,120,0.2
2017/11/15,320,23.2,84,1016,12.5,110,0
2017/11/16,321,23.4,81,1015.1,11.6,130,0
2017/11/17,322,24.2,84,1011.6,8.3,140,0
2017/11/18,323,23.9,83,1012.2,5.9,50,1.9
2017/11/19,324,19.9,84,1017.7,9.7,110,1
2017/11/20,325,19.3,78,1018.8,7.6,40,0
2017/11/21,326,19.3,77,1018,6.2,40,0
2017/11/22,327,19.8,70,1016.5,8.8,50,0
2017/11/23,328,17.8,64,1019.9,9,40,0
2017/11/24,329,18,65,1022.1,7.6,40,0
2017/11/25,330,18,73,1021.5,5.2,40,0
2017/11/26,331,19.7,73,1020.2,3.1,50,0
2017/11/27,332,20.3,78,1018.1,7.4,120,0.025
2017/11/28,333,22.2,79,1017.4,8.9,130,0.025
2017/11/29,334,23.8,82,1016.9,8.4,140,0
2017/11/30,335,22.3,90,1016.9,8.2,130,0.3
2017/12/01,336,21.2,73,1018.8,9.1,50,0.025
2017/12/02,337,20.1,73,1019.1,6.2,40,0
2017/12/03,338,20.6,76,1017.7,4.1,60,0
2017/12/04,339,20.1,71,1018.3,6.4,40,0
2017/12/05,340,18.9,71,1020,8.2,50,0
2017/12/06,341,18.8,73,1018.5,9.1,130,0
2017/12/07,342,19.4,69,1018.2,6.3,120,0
2017/12/08,343,17.6,49,1021.2,12.5,40,0
2017/12/09,344,15.5,56,1019.7,6.4,40,0
2017/12/10,345,17.8,60,1018.2,4.3,50,0
2017/12/11,346,18.9,58,1018.3,8.1,130,0
2017/12/12,347,18.6,70,1018.4,9.8,120,0.025
2017/12/13,348,18.4,79,1017.7,13.4,120,0.025
2017/12/14,349,19.3,78,1018.1,12,130,0.025
2017/12/15,350,19.6,81,1019.2,9,130,0
2017/12/16,351,15.8,67,1023.4,14,30,0
2017/12/17,352,12.3,64,1026.6,12.8,30,0
2017/12/18,353,12.8,57,1025.5,8.7,40,0
2017/12/19,354,13.6,46,1025.6,11.7,40,0
2017/12/20,355,15.2,40,1027.3,13,40,0
2017/12/21,356,15,53,1025.7,11.9,50,0
2017/12/22,357,16.8,65,1021.2,10.4,130,0
2017/12/23,358,19,73,1017.5,5.1,130,0
2017/12/24,359,20.2,60,1018.1,7.3,50,0
2017/12/25,360,17.7,53,1019.8,11.5,120,0
2017/12/26,361,17.6,73,1021,10.4,120,0
2017/12/27,362,17.6,75,1021.2,12.8,120,0
2017/12/28,363,18.5,76,1020.7,9,120,0.025
2017/12/29,364,19,77,1021.3,7.9,120,0
2017/12/30,365,19.5,71,1021.6,7.5,110,0
2017/12/31,366,18.1,65,1021.5,7.7,40,0.025
2018/01/01,1,17.3,78,1020.5,9,120,0
2018/01/02,2,17.8,78,1019.3,9,130,0
2018/01/03,3,19.4,76,1018.5,11.1,110,0
2018/01/04,4,18.8,82,1016.7,12,120,0.2
2018/01/05,5,19.3,87,1015.3,6.4,130,0.2
2018/01/06,6,16.2,92,1014.6,15.6,130,3.7
2018/01/07,7,16.8,93,1014.3,16.6,120,16.2
2018/01/08,8,15.1,95,1015.2,8.4,120,11.6
2018/01/09,9,9,82,1023.1,8.8,40,9.9
2018/01/10,10,12.8,46,1024.9,12.2,40,0.025
2018/01/11,11,13.8,42,1026.1,12.3,50,0.025
2018/01/12,12,12.8,46,1027.1,11.6,40,0
2018/01/13,13,12.9,67,1026,11.5,120,0
2018/01/14,14,14.2,70,1022.9,9.7,120,0
2018/01/15,15,15.3,79,1018.9,8.3,130,0
2018/01/16,16,17.8,75,1015.4,5,290,0
2018/01/17,17,19.8,60,1014.4,4.5,280,0
2018/01/18,18,19.2,76,1016.6,11.8,130,0
2018/01/19,19,18.6,89,1017.8,7.3,130,0.8
2018/01/20,20,19.1,79,1016.8,11.4,130,0.025
2018/01/21,21,18.7,81,1015.6,7.9,130,0
2018/01/22,22,20,80,1013.9,3.9,130,0
2018/01/23,23,19.2,78,1015.3,9.5,130,0
2018/01/24,24,17.7,78,1015.5,14.6,110,0
2018/01/25,25,17.2,79,1015.7,14.2,120,0
2018/01/26,26,17.1,85,1017.2,8.2,130,0.025
2018/01/27,27,15.5,81,1017,10.4,120,0.025
2018/01/28,28,16.5,81,1014.7,5,50,0
2018/01/29,29,10.5,76,1020.1,9,30,0.1
2018/01/30,30,10.1,82,1020.4,7,40,0.2
2018/01/31,31,9.4,87,1021,9.4,40,19.3
2018/02/01,32,10.2,64,1022.2,5.2,50,0
2018/02/02,33,11.1,64,1024.6,9.9,40,0.025
2018/02/03,34,10.2,55,1025.9,10.5,30,0
2018/02/04,35,10.2,51,1026.1,10.1,40,0
2018/02/05,36,9.8,48,1026.6,9.1,40,0
2018/02/06,37,11.1,50,1023.7,10.2,120,0
2018/02/07,38,12.7,56,1021,6.5,120,0
2018/02/08,39,14,61,1018.8,9.7,120,0
2018/02/09,40,15.5,76,1016.5,8.8,130,0
2018/02/10,41,18,78,1017.4,4.6,130,0
2018/02/11,42,16.1,63,1022.7,7.6,40,0
2018/02/12,43,14.9,59,1026.4,6.9,290,0
2018/02/13,44,15.2,64,1023.8,9.5,120,0
2018/02/14,45,16.8,58,1019.1,9.2,130,0
2018/02/15,46,19.8,76,1016,3.6,130,0
2018/02/16,47,20.6,78,1015,4,280,0
2018/02/17,48,17.7,85,1016.9,13.5,120,0.025
2018/02/18,49,18.3,79,1017.6,10,130,0
2018/02/19,50,21.4,81,1016,3.5,130,0.025
2018/02/20,51,21,86,1014.3,6.4,130,0.025
2018/02/21,52,18.2,84,1014.9,13.3,130,0.025
2018/02/22,53,15.1,89,1018.2,8.8,110,2.3
2018/02/23,54,14.8,85,1019.9,9.3,120,2
2018/02/24,55,18.3,72,1019,10.4,130,0.2
2018/02/25,56,20.4,80,1018,4.5,120,0.025
2018/02/26,57,17.3,81,1019.8,8.7,120,0.025
2018/02/27,58,19.1,71,1017.3,7.9,120,0
2018/02/28,59,21.4,79,1013.7,4.3,300,0.025
2018/03/01,61,21.3,86,1012.5,7,130,0
2018/03/02,62,21.3,78,1012.1,13,130,0.025
2018/03/03,63,22,91,1011.2,8.1,120,0
2018/03/04,64,24,89,1011,4.3,110,0.025
2018/03/05,65,25.1,84,1012.4,4.9,290,0
2018/03/06,66,19.8,83,1017.2,16.3,120,0.025
2018/03/07,67,19.1,79,1016.7,12.4,120,0.025
2018/03/08,68,14.5,82,1019.4,10.8,40,20.3
2018/03/09,69,14.8,61,1022.8,9.1,40,0
2018/03/10,70,16.7,66,1022.1,8.6,130,0
2018/03/11,71,18,69,1021.5,9.5,130,0
2018/03/12,72,19.6,71,1019,7.6,130,0
2018/03/13,73,20.9,75,1016.7,7.1,130,0
2018/03/14,74,20.2,83,1014.8,8.7,130,2.4
2018/03/15,75,22.1,84,1013.2,2.8,130,0.025
2018/03/16,76,22.7,81,1014.8,3,280,0
2018/03/17,77,19.5,85,1017.3,16.2,120,0.025
2018/03/18,78,20.8,83,1016,11.3,130,0.025
2018/03/19,79,22.8,86,1011.7,6.4,120,0.025
2018/03/20,80,21.4,70,1013,9.6,290,0.025
2018/03/21,81,18.7,51,1016.7,8.3,40,0
2018/03/22,82,19.5,57,1016.9,7.8,130,0
2018/03/23,83,20.5,68,1018.4,9.6,120,0
2018/03/24,84,21.1,77,1018.9,9.5,120,0.025
2018/03/25,85,21.7,68,1019.4,8.7,120,0.025
2018/03/26,86,22.6,71,1018.3,3.8,140,0
2018/03/27,87,22.8,73,1016.2,5.1,150,0
2018/03/28,88,22.7,77,1014.7,8.5,140,0
2018/03/29,89,22.9,78,1014.3,9,150,0
2018/03/30,90,23.5,76,1015.4,9.3,150,0
2018/03/31,91,23.5,65,1015.5,11.5,140,0
2018/04/01,92,23.6,73,1014.5,6.8,140,0
2018/04/02,93,24.3,71,1013.6,4,310,0
2018/04/03,94,24.7,74,1013.6,4.2,150,0
2018/04/04,95,24.7,78,1012.7,5.9,150,0
2018/04/05,96,24.6,78,1011.6,7.1,140,0
2018/04/06,97,22.3,70,1015.1,8.6,60,0.025
2018/04/07,98,18,45,1023.6,13.3,70,0.025
2018/04/08,99,20.1,53,1020.7,7.8,150,0
2018/04/09,100,22,75,1017.6,5.2,140,0
2018/04/10,101,23.8,78,1014.7,9.5,100,0
2018/04/11,102,24.6,83,1012.3,6.5,90,0
2018/04/12,103,25.6,82,1011.1,6.8,90,0
2018/04/13,104,26.7,79,1011.7,8.5,90,0.025
2018/04/14,105,26.7,79,1011.3,6.4,190,0.025
2018/04/15,106,21,85,1014.2,8.8,10,17.2
2018/04/16,107,18.5,88,1016.5,6.1,30,2
2018/04/17,108,19.9,82,1017.1,6.8,10,0.2
2018/04/18,109,22.5,78,1015.8,9.4,100,0.1
2018/04/19,110,23.2,76,1014.6,10.4,100,0
2018/04/20,111,23.2,83,1014.1,11.8,100,0.025
2018/04/21,112,24.5,83,1013.1,11.5,100,0.025
2018/04/22,113,25.2,86,1011.2,12.4,90,0.025
2018/04/23,114,26.3,79,1009.2,7.1,270,0.025
2018/04/24,115,25.2,85,1009.9,5.2,260,8.2
2018/04/25,116,23.7,79,1012.1,10.5,90,0.025
2018/04/26,117,23.4,84,1013.6,10.7,90,0.3
2018/04/27,118,24.9,80,1015,7.1,100,0.025
2018/04/28,119,24.5,84,1015,9.4,100,0.1
2018/04/29,120,25.6,82,1013.3,10.2,100,0.025
2018/04/30,121,26.1,85,1012.9,9.5,90,0.025
2018/05/01,122,27.3,80,1012.5,6.2,260,0.025
2018/05/02,123,27.9,75,1012.4,8.1,270,0
2018/05/03,124,27.1,80,1014.1,11.2,100,1.9
2018/05/04,125,23.8,82,1016.1,16,100,0.8
2018/05/05,126,25.3,82,1015.5,12.3,100,0.025
2018/05/06,127,27.6,80,1011.3,10.3,210,1
2018/05/07,128,28,82,1007.2,13.2,210,6.7
2018/05/08,129,25.2,91,1008.3,5.9,100,28.4
2018/05/09,130,24.6,88,1012.9,15.1,100,5.4
2018/05/10,131,23,89,1015,18.9,100,8
2018/05/11,132,23.8,86,1014.2,13.2,100,1
2018/05/12,133,26.5,82,1012.3,7.2,100,0
2018/05/13,134,27.7,79,1011,8,270,0
2018/05/14,135,28.6,77,1010,8.8,270,0
2018/05/15,136,28.7,76,1009.3,7.9,200,0
2018/05/16,137,28.6,74,1008.8,8,130,0
2018/05/17,138,29.4,75,1008.2,7.8,270,0
2018/05/18,139,29.8,74,1007.7,9.2,270,0
2018/05/19,140,29.8,74,1007.7,9.7,270,0
2018/05/20,141,30.1,72,1008.4,8.6,270,0
2018/05/21,142,30.3,71,1009.5,7.5,260,0
2018/05/22,143,30.4,69,1010.5,6.6,190,0
2018/05/23,144,30.5,69,1009.6,7.7,260,0
2018/05/24,145,30,73,1009.3,9.4,130,0
2018/05/25,146,29.8,71,1008.2,7.9,200,0.025
2018/05/26,147,30.7,72,1008.3,9.2,260,0.9
2018/05/27,148,30,76,1008.9,8.8,260,3.4
2018/05/28,149,30.3,72,1009,8.7,260,0
2018/05/29,150,31.1,69,1009.6,8.5,260,0
2018/05/30,151,31.2,69,1009.7,9.3,260,0
2018/05/31,152,31.1,70,1009.7,9.2,260,0
2018/06/01,153,30.2,75,1009.9,10.3,90,0
2018/06/02,154,29.1,74,1010.5,13.7,90,0.025
2018/06/03,155,29.3,74,1008.4,13,100,0.025
2018/06/04,156,28,85,1007.4,13.2,90,12.4
2018/06/05,157,27.1,92,1006.8,10.1,90,28.2
2018/06/06,158,27.2,93,1005,11.1,90,58.3
2018/06/07,159,27.3,92,1004.3,13,100,47.4
2018/06/08,160,27.8,88,1001,13,150,70.2
2018/06/09,161,28.6,79,999.1,8.4,250,4.8
2018/06/10,162,30,69,1000.4,8.2,260,0
2018/06/11,163,30.5,59,1002.4,6.5,260,0
2018/06/12,164,27.5,88,1002.4,9.1,100,39.6
2018/06/13,165,26.6,94,998.2,5.9,100,109.3
2018/06/14,166,26.8,82,998.3,6.3,20,1.3
2018/06/15,167,27.1,76,1001.8,7.5,20,0.2
2018/06/16,168,28.4,70,1003.6,14,80,0
2018/06/17,169,28.3,72,1002.3,12,90,0.025
2018/06/18,170,28.9,77,1002,8.8,240,0.025
2018/06/19,171,29.6,79,1004.1,8.8,220,0.025
2018/06/20,172,30.2,78,1005.5,8.1,260,0.025
2018/06/21,173,30,81,1005.9,7.6,260,2.6
2018/06/22,174,27.8,87,1006.2,6.9,260,32.9
2018/06/23,175,27,90,1006.7,8.5,90,25.6
2018/06/24,176,28.7,84,1008.2,10,130,18.1
2018/06/25,177,28.1,85,1008.9,10.2,150,6.2
2018/06/26,178,29.2,80,1010.6,7.8,130,1.7
2018/06/27,179,29.2,78,1010,6.1,260,0.025
2018/06/28,180,29.7,75,1007,9.4,260,0
2018/06/29,181,30.1,76,1004.2,9,260,0.025
2018/06/30,182,30.4,76,1004.1,8.7,250,0.025
2018/07/01,183,30.2,77,1004.1,8.9,260,4.1
2018/07/02,184,29.5,81,1003.4,8.8,260,2.1
2018/07/03,185,29.7,81,1002.5,9.2,260,15.4
2018/07/04,186,30.3,78,1002.2,11.5,220,3.4
2018/07/05,187,30,78,1002.3,9.3,210,1.5
2018/07/06,188,30.1,80,1002.6,7.3,210,5
2018/07/07,189,29,84,1003.3,7,190,5.2
2018/07/08,190,28.2,88,1004.4,8.8,90,14.4
2018/07/09,191,28.2,85,1005.7,12.9,90,11.3
2018/07/10,192,29,80,1005.1,10.8,90,1.3
2018/07/11,193,29.6,74,1001.8,7.1,260,0
2018/07/12,194,30,77,1003.3,10.9,100,0.025
2018/07/13,195,26.7,93,1003.9,11,90,50.4
2018/07/14,196,27,91,1004,17.1,100,52.7
2018/07/15,197,26.6,89,1004,18.3,90,67.4
2018/07/16,198,28.2,81,1003.8,14.9,80,5.8
2018/07/17,199,30,78,1002.4,13.4,90,6.5
2018/07/18,200,27.7,88,1003.9,17.5,100,29.6
2018/07/19,201,27.9,87,1004.6,14.7,90,17.3
2018/07/20,202,28.2,87,1003.8,11.2,100,7.1
2018/07/21,203,29.5,75,1002.6,6.9,270,0
2018/07/22,204,29,76,1002.3,8.2,260,0.025
2018/07/23,205,28.4,87,1001.8,10.9,90,30.8
2018/07/24,206,29.8,80,1003.6,12,150,0.1
2018/07/25,207,29.4,83,1005.8,9.4,100,2.7
2018/07/26,208,29.6,82,1006.5,8.8,100,3.4
2018/07/27,209,29.8,78,1006.7,8.3,100,0.3
2018/07/28,210,30.2,75,1006.7,7.3,160,0
2018/07/29,211,30.2,73,1005.8,6.9,260,0
2018/07/30,212,30.4,74,1005.6,8.7,260,0
2018/07/31,213,30.2,76,1005.5,8.8,260,3.3
2018/08/01,214,29.9,78,1004.6,8.6,260,2.7
2018/08/02,215,30,78,1003.8,9.3,270,6.1
2018/08/03,216,30.1,77,1003.4,9.5,260,0.025
2018/08/04,217,29.8,79,1004.7,7,260,5
2018/08/05,218,30.3,77,1005.9,5.5,260,0.5
2018/08/06,219,30.2,76,1005.4,5.3,260,0
2018/08/07,220,30,78,1004.4,5.5,90,0
2018/08/08,221,30.3,75,1004.2,11.1,90,0.5
2018/08/09,222,30.4,74,1003.3,15.2,90,0.025
2018/08/10,223,27.2,92,1001.7,10.9,90,47.9
2018/08/11,224,27,93,998.7,11.3,90,51.9
2018/08/12,225,26.9,93,996.5,11.5,100,18.9
2018/08/13,226,28.9,84,996.3,11.3,90,0.1
2018/08/14,227,27.6,90,996.2,11.9,90,32.9
2018/08/15,228,28.2,86,999.2,10.9,90,2.2
2018/08/16,229,27.8,89,1000.1,9.3,90,3.2
2018/08/17,230,27.2,91,1000.2,4.9,260,36.1
2018/08/18,231,28.4,84,1001.4,7.3,260,21.8
2018/08/19,232,28.6,84,1002.5,7.6,260,31.2
2018/08/20,233,27.8,88,1002.3,5.5,250,61.1
2018/08/21,234,28.3,86,1000.2,4.5,260,25.7
2018/08/22,235,28.5,83,1000.1,7.5,260,26.4
2018/08/23,236,27.7,86,1001.7,7.7,250,24.9
2018/08/24,237,29.1,82,1001.6,7.2,260,0.1
2018/08/25,238,30.3,73,999.8,9.2,260,0
2018/08/26,239,28.9,77,999.5,6.4,250,80.2
2018/08/27,240,27,87,1001.3,6.6,260,27.3
2018/08/28,241,26.3,93,1002.2,5.1,260,71.6
2018/08/29,242,27.4,89,1002.5,9.5,180,23.3
2018/08/30,243,28,87,1005.5,12.8,180,6.3
2018/08/31,244,27.9,88,1009.3,10.1,190,7.2
2018/09/01,245,26.3,93,1009.9,5,90,32
2018/09/02,246,26.8,88,1007.9,6.1,260,9.8
2018/09/03,247,27.7,82,1006.9,6.7,260,0.3
2018/09/04,248,29.1,80,1005.7,9.3,260,0
2018/09/05,249,29.8,79,1004.9,7.3,260,0.1
2018/09/06,250,29.6,82,1005.4,8,100,0
2018/09/07,251,29.4,80,1006.3,6.3,260,0.025
2018/09/08,252,27.4,81,1008.6,7.7,10,24.6
2018/09/09,253,27.1,76,1011.5,9.3,100,16.7
2018/09/10,254,26.1,80,1012.5,7.5,90,0.2
2018/09/11,255,28.2,65,1009.3,6.8,20,0
2018/09/12,256,27.8,78,1007.7,14,40,0.025
2018/09/13,257,27.7,84,1009.4,12.6,90,2.5
2018/09/14,258,28.8,78,1009.2,7.6,90,0
2018/09/15,259,30.7,65,1002.8,11.6,10,0.025
2018/09/16,260,26.4,86,990.9,38.9,10,167.5
2018/09/17,261,27.5,89,1008.6,18.8,100,12
2018/09/18,262,28.2,85,1013.7,11.9,100,1.2
2018/09/19,263,28.6,77,1012.7,6.3,260,0
2018/09/20,264,29,77,1011,7.1,260,0
2018/09/21,265,29.2,71,1011.6,8.4,260,0
2018/09/22,266,29.2,76,1013.3,7,100,0
2018/09/23,267,29,78,1013.1,7.5,100,0.025
2018/09/24,268,27,88,1011.1,7.3,100,72.2
2018/09/25,269,27,80,1009.9,9.4,100,34.5
2018/09/26,270,26.8,81,1009.6,5.9,100,9.7
2018/09/27,271,27.3,77,1009.8,7,250,0.025
2018/09/28,272,27.6,70,1009.9,8.7,10,0
2018/09/29,273,27.4,60,1008.9,10,10,0
2018/09/30,274,27.5,60,1010.5,10.5,100,0
2018/10/01,275,26.8,70,1013.9,7.6,90,2.9
2018/10/02,276,27.2,67,1014.9,10.1,100,0
2018/10/03,277,26.9,68,1015.3,9.1,100,0
2018/10/04,278,26.9,54,1013.8,6.9,20,0
2018/10/05,279,27.1,40,1012.1,10.3,10,0
2018/10/06,280,26.8,48,1013.4,7.3,10,0
2018/10/07,281,27.1,69,1014.7,10.2,90,0
2018/10/08,282,26.7,75,1014.2,11.1,100,2
2018/10/09,283,26.5,78,1013.7,8.9,100,0.6
2018/10/10,284,24.8,83,1014.7,6.2,100,42.8
2018/10/11,285,23.2,72,1017.6,10.2,10,0
2018/10/12,286,23.8,73,1018.9,9,90,0.3
2018/10/13,287,24.7,72,1017.5,11.6,100,0.4
2018/10/14,288,25.3,79,1015.5,13.3,100,0.6
2018/10/15,289,25.6,84,1014.6,10.5,100,31.4
2018/10/16,290,24.3,92,1013.2,6.4,90,8.9
2018/10/17,291,23.5,84,1012.5,6.3,10,1.5
2018/10/18,292,22.5,87,1014.7,10.2,40,12.6
2018/10/19,293,24.2,77,1017.2,15.7,90,0.2
2018/10/20,294,24,78,1018.6,14.2,90,0.025
2018/10/21,295,24.8,77,1017.6,11.7,90,0.025
2018/10/22,296,25,81,1015.9,6.7,100,0.025
2018/10/23,297,25.3,79,1016.5,6.6,90,0.1
2018/10/24,298,25.2,80,1016.8,10.8,100,0.025
2018/10/25,299,25.5,79,1017,10.6,100,0
2018/10/26,300,26.3,76,1016.5,7.4,250,0
2018/10/27,301,25.4,61,1018.1,8.9,20,0
2018/10/28,302,24.3,54,1017.4,6.1,250,0
2018/10/29,303,25.2,35,1015.1,8.4,10,0
2018/10/30,304,25.7,33,1014.8,15.6,20,0
2018/10/31,305,25,37,1014.2,16.9,30,0
2018/11/01,306,24.6,45,1012.5,14.8,10,0
2018/11/02,307,22.4,70,1015.5,11.1,10,0.1
2018/11/03,308,21.5,86,1016.7,5.2,40,8.3
2018/11/04,309,23.7,83,1016.6,9.4,90,0.025
2018/11/05,310,24.5,79,1016.8,13.5,90,0.025
2018/11/06,311,24.7,78,1017.5,13.4,90,0
2018/11/07,312,25,77,1017.6,11.5,100,0
2018/11/08,313,25.2,75,1016.6,6.1,10,0.025
2018/11/09,314,24.5,74,1016.8,10.3,100,0
2018/11/10,315,23.9,78,1017.9,15,90,0.025
2018/11/11,316,23.8,79,1017,9.4,100,0
2018/11/12,317,24.9,77,1014.2,5.5,100,0.025
2018/11/13,318,24.3,76,1014.1,11.4,90,0.025
2018/11/14,319,23.5,76,1015.6,14.4,90,0.025
2018/11/15,320,23.2,82,1015.8,16,90,0.025
2018/11/16,321,23.9,85,1015.2,11.3,100,1.1
2018/11/17,322,23.5,87,1015.8,11.7,90,0.5
2018/11/18,323,23.8,84,1016.2,10.8,100,0
2018/11/19,324,23.9,75,1017.5,8.6,20,0
2018/11/20,325,23.1,80,1017.4,13.1,90,0.1
2018/11/21,326,23.9,81,1016.4,9.6,100,2.4
2018/11/22,327,20.4,65,1019.9,11.3,10,0.2
2018/11/23,328,20.9,66,1020.1,8,10,0.025
2018/11/24,329,21.7,73,1019.7,11.3,90,0.025
2018/11/25,330,19.5,84,1018.8,6.8,10,21
2018/11/26,331,19,89,1018.9,5.9,90,15.7
2018/11/27,332,20.5,83,1019,6.7,90,16.3
2018/11/28,333,20.3,89,1019.3,7,90,7.7
2018/11/29,334,21.3,75,1021,9.8,90,0.025
2018/11/30,335,21.5,72,1020.4,12.5,90,0
2018/12/01,336,22.1,78,1018.3,11.5,100,0
2018/12/02,337,22.4,83,1016.4,9.9,90,0
2018/12/03,338,23.7,79,1016.5,8.7,100,0
2018/12/04,339,24.8,78,1016,4.9,110,0
2018/12/05,340,23.6,82,1015.5,12.5,100,0.025
2018/12/06,341,23.3,84,1015.5,10.3,100,0.1
2018/12/07,342,21.1,88,1018.5,9.3,90,1
2018/12/08,343,18,76,1021.6,8.4,10,0
2018/12/09,344,17,75,1021.5,6.5,10,0.025
2018/12/10,345,17,75,1019.7,5.2,10,0.2
2018/12/11,346,18,68,1020.3,7.6,350,0.025
2018/12/12,347,14.9,67,1024.2,9.4,360,0
2018/12/13,348,15.6,68,1025.1,8.3,10,0
2018/12/14,349,16.8,72,1025.3,6.2,10,0
2018/12/15,350,18.9,75,1023.5,6.8,100,0
2018/12/16,351,19.3,74,1022,5.9,10,0.025
2018/12/17,352,18,56,1022.2,8.9,20,0
2018/12/18,353,18.1,60,1022.2,10.2,100,0
2018/12/19,354,19.9,78,1019.5,12.1,100,0
2018/12/20,355,21.6,84,1016.5,9.6,100,0
2018/12/21,356,22.4,86,1016.1,10.5,100,0
2018/12/22,357,22.2,77,1017,9.3,100,0
2018/12/23,358,20.1,89,1017.6,10.8,20,10.5
2018/12/24,359,18,86,1017.5,8.1,10,0.1
2018/12/25,360,19.7,81,1015.5,8.2,90,0
2018/12/26,361,20.9,84,1014.3,4.5,250,0
2018/12/27,362,20.6,79,1016.6,7.6,90,0.025
2018/12/28,363,18.1,70,1021.6,12.3,10,0.025
2018/12/29,364,14,68,1026.1,13.4,10,0.025
2018/12/30,365,12.6,67,1026.5,11.9,10,0.025
2018/12/31,366,13.2,68,1027,8.1,10,0
2019/01/01,1,13.8,68,1026.5,7.9,10,0.025
2019/01/02,2,14.8,68,1025.4,10.2,10,0.025
2019/01/03,3,16.2,84,1024.3,6.1,90,0.1
2019/01/04,4,18.8,83,1022.8,9,100,0.1
